id|from_user_id|to_user_id
57370|1175|2688
57371|1175|2177
57372|1175|4866
57373|1175|1667
57374|1175|2436
57375|1175|2054
57376|1175|3976
57377|1175|1033
57378|1175|9
57379|1175|1297
57380|1175|4246
57381|1175|921
57382|1175|2970
57383|1175|1947
57384|1175|3870
57385|1175|4895
57386|1175|421
57387|1175|426
57388|1175|685
57389|1175|3117
57390|1175|3119
57391|1175|815
57392|1175|3506
57393|1175|51
57394|1175|1597
57395|1175|4545
57396|1175|835
57397|1175|1605
57398|1175|4933
57399|1175|2431
57400|1175|2889
57401|1175|4169
57402|1175|3403
57403|1175|1357
57404|1175|3024
57405|1175|4946
57406|1175|1747
57407|1175|4820
57408|1175|4953
57409|1175|4444
57410|1175|2909
57411|1175|1251
57412|1175|227
57413|1175|2148
57414|1175|2409
57415|1175|2410
57416|1175|2027
57417|1175|236
57418|1175|2797
57419|1175|493
57420|1175|624
57421|1175|4080
57422|1175|2806
57423|1175|2807
57424|1175|2940
57425|1175|2303
57426|1176|128
57427|1176|4866
57428|1176|264
57429|1176|2697
57430|1176|3852
57431|1176|1809
57432|1176|1044
57433|1176|3361
57434|1176|4005
57435|1176|2864
57436|1176|1719
57437|1176|4541
57438|1176|451
57439|1176|2630
57440|1176|2381
57441|1176|994
57442|1176|4196
57443|1176|742
57444|1176|616
57445|1176|2668
57446|1176|111
57447|1176|2550
57448|1176|2423
57449|1176|636
57450|1177|4225
57451|1177|803
57452|1177|4915
57453|1177|2228
57454|1177|3389
57455|1177|1347
57456|1177|1988
57457|1177|1229
57458|1177|1232
57459|1177|3793
57460|1177|2128
57461|1177|593
57462|1177|2904
57463|1177|3941
57464|1177|4968
57465|1177|4588
57466|1177|4721
57467|1177|1399
57468|1177|1151
57469|1178|2241
57470|1178|1794
57471|1178|3942
57472|1178|3270
57473|1178|3814
57474|1178|2425
57475|1178|2676
57476|1178|1205
57477|1178|1718
57478|1178|2583
57479|1178|23
57480|1178|4505
57481|1178|2206
57482|1178|95
57483|1179|2567
57484|1179|904
57485|1179|2311
57486|1179|4999
57487|1179|4107
57488|1179|1804
57489|1179|4491
57490|1179|398
57491|1179|3726
57492|1179|4110
57493|1179|787
57494|1179|3604
57495|1179|2581
57496|1179|534
57497|1179|3861
57498|1179|792
57499|1179|4629
57500|1179|917
57501|1179|2197
57502|1179|2974
57503|1179|1696
57504|1179|2082
57505|1179|1956
57506|1179|1317
57507|1179|1709
57508|1179|2808
57509|1179|1331
57510|1179|3127
57511|1179|1720
57512|1179|2235
57513|1179|827
57514|1179|4543
57515|1179|3266
57516|1179|3139
57517|1179|2756
57518|1179|3653
57519|1179|67
57520|1179|3528
57521|1179|2634
57522|1179|1872
57523|1179|4433
57524|1179|4432
57525|1179|82
57526|1179|337
57527|1179|3797
57528|1179|2774
57529|1179|854
57530|1179|1240
57531|1179|1752
57532|1179|1498
57533|1179|2649
57534|1179|3418
57535|1179|2015
57536|1179|3427
57537|1179|2916
57538|1179|3046
57539|1179|871
57540|1179|3304
57541|1179|1001
57542|1179|4202
57543|1179|4841
57544|1179|4460
57545|1179|3436
57546|1179|1645
57547|1179|3437
57548|1179|1648
57549|1179|1900
57550|1179|883
57551|1179|1139
57552|1179|1653
57553|1179|4852
57554|1179|4728
57555|1179|890
57556|1179|124
57557|1179|2430
57558|1180|1409
57559|1180|1925
57560|1180|3211
57561|1180|1804
57562|1180|2829
57563|1180|2193
57564|1180|276
57565|1180|2584
57566|1180|2078
57567|1180|34
57568|1180|4652
57569|1180|2221
57570|1180|2350
57571|1180|2480
57572|1180|4531
57573|1180|1342
57574|1180|4926
57575|1180|834
57576|1180|715
57577|1180|204
57578|1180|4300
57579|1180|3025
57580|1180|3795
57581|1180|215
57582|1180|94
57583|1180|229
57584|1180|2155
57585|1180|1395
57586|1180|1146
57587|1180|254
57588|1181|2571
57589|1181|18
57590|1181|21
57591|1181|4118
57592|1181|4631
57593|1181|4641
57594|1181|3106
57595|1181|2091
57596|1181|562
57597|1181|4160
57598|1181|4167
57599|1181|2125
57600|1181|1614
57601|1181|2642
57602|1181|83
57603|1181|4693
57604|1181|93
57605|1181|1637
57606|1181|2157
57607|1181|2166
57608|1181|2680
57609|1181|2173
57610|1181|4744
57611|1181|140
57612|1181|4750
57613|1181|663
57614|1181|3223
57615|1181|3744
57616|1181|3232
57617|1181|4776
57618|1181|3243
57619|1181|4270
57620|1181|2223
57621|1181|3252
57622|1181|3765
57623|1181|3254
57624|1181|695
57625|1181|3767
57626|1181|700
57627|1181|192
57628|1181|4810
57629|1181|2762
57630|1181|4311
57631|1181|3289
57632|1181|3293
57633|1181|222
57634|1181|4321
57635|1181|2278
57636|1181|1782
57637|1181|776
57638|1181|4875
57639|1181|4883
57640|1181|4381
57641|1181|1310
57642|1181|291
57643|1181|3894
57644|1181|4411
57645|1181|3400
57646|1181|357
57647|1181|3946
57648|1181|3440
57649|1181|904
57650|1181|3991
57651|1181|2456
57652|1181|409
57653|1181|2971
57654|1181|2986
57655|1181|1451
57656|1181|4017
57657|1181|4021
57658|1181|1466
57659|1181|3515
57660|1181|4555
57661|1181|3021
57662|1181|484
57663|1181|2023
57664|1181|489
57665|1181|4075
57666|1181|3567
57667|1181|3570
57668|1182|4512
57669|1182|4835
57670|1182|105
57671|1182|110
57672|1182|1102
57673|1182|3442
57674|1182|2837
57675|1182|1110
57676|1182|3575
57677|1182|4216
57678|1182|4730
57679|1182|4923
57680|1182|4827
57681|1183|3076
57682|1183|144
57683|1183|662
57684|1183|1565
57685|1183|32
57686|1183|3364
57687|1183|167
57688|1183|3629
57689|1183|686
57690|1183|1715
57691|1183|1463
57692|1183|2487
57693|1183|1847
57694|1183|2110
57695|1183|4931
57696|1183|4421
57697|1183|4935
57698|1183|3400
57699|1183|1613
57700|1183|4942
57701|1183|3026
57702|1183|3551
57703|1183|4709
57704|1183|2664
57705|1183|2282
57706|1183|3946
57707|1183|3180
57708|1183|4075
57709|1183|4213
57710|1183|2936
57711|1183|3705
57712|1183|3195
57713|1184|3271
57714|1184|3827
57715|1184|4148
57716|1184|2104
57717|1184|4347
57718|1184|798
57719|1185|512
57720|1185|1033
57721|1185|3087
57722|1185|4627
57723|1185|3097
57724|1185|3623
57725|1185|3631
57726|1185|3120
57727|1185|564
57728|1185|3637
57729|1185|1084
57730|1185|3651
57731|1185|70
57732|1185|1612
57733|1185|590
57734|1185|3155
57735|1185|3157
57736|1185|4704
57737|1185|3680
57738|1185|1633
57739|1185|4094
57740|1185|4727
57741|1185|4216
57742|1185|635
57743|1185|2181
57744|1185|4743
57745|1185|2187
57746|1185|2711
57747|1185|2202
57748|1185|1696
57749|1185|3746
57750|1185|4264
57751|1185|4265
57752|1185|3252
57753|1185|197
57754|1185|2758
57755|1185|4295
57756|1185|3275
57757|1185|4303
57758|1185|3287
57759|1185|2264
57760|1185|3800
57761|1185|2781
57762|1185|1767
57763|1185|1259
57764|1185|2284
57765|1185|4847
57766|1185|1264
57767|1185|3314
57768|1185|3835
57769|1185|3327
57770|1185|3841
57771|1185|4865
57772|1185|3331
57773|1185|1296
57774|1185|787
57775|1185|794
57776|1185|801
57777|1185|802
57778|1185|3366
57779|1185|1319
57780|1185|3884
57781|1185|3377
57782|1185|1860
57783|1185|4943
57784|1185|1359
57785|1185|2385
57786|1185|1878
57787|1185|1889
57788|1185|1385
57789|1185|1931
57790|1185|395
57791|1185|2447
57792|1185|3988
57793|1185|2965
57794|1185|2969
57795|1185|3486
57796|1185|1951
57797|1185|926
57798|1185|3490
57799|1185|2491
57800|1185|3006
57801|1185|1476
57802|1185|466
57803|1185|473
57804|1185|1503
57805|1185|997
57806|1185|493
57807|1185|3569
57808|1185|1527
57809|1185|3582
57810|1186|258
57811|1186|4355
57812|1186|1924
57813|1186|3717
57814|1186|1669
57815|1186|1545
57816|1186|3598
57817|1186|2449
57818|1186|2066
57819|1186|2962
57820|1186|1812
57821|1186|4762
57822|1186|2970
57823|1186|1436
57824|1186|3744
57825|1186|4384
57826|1186|3490
57827|1186|3362
57828|1186|2341
57829|1186|941
57830|1186|4398
57831|1186|3759
57832|1186|4912
57833|1186|1581
57834|1186|181
57835|1186|2873
57836|1186|451
57837|1186|3908
57838|1186|2245
57839|1186|710
57840|1186|843
57841|1186|2764
57842|1186|79
57843|1186|3158
57844|1186|4056
57845|1186|1369
57846|1186|4058
57847|1186|478
57848|1186|2530
57849|1186|482
57850|1186|228
57851|1186|4581
57852|1186|2406
57853|1186|3689
57854|1186|3305
57855|1186|4593
57856|1186|3569
57857|1186|114
57858|1186|2420
57859|1186|4851
57860|1186|4342
57861|1186|3319
57862|1186|2936
57863|1186|3967
57864|1187|2565
57865|1187|4619
57866|1187|4110
57867|1187|4625
57868|1187|1564
57869|1187|2084
57870|1187|2600
57871|1187|4138
57872|1187|4153
57873|1187|2618
57874|1187|2118
57875|1187|3143
57876|1187|1610
57877|1187|4685
57878|1187|4687
57879|1187|4703
57880|1187|1658
57881|1187|638
57882|1187|4225
57883|1187|643
57884|1187|3206
57885|1187|4746
57886|1187|2192
57887|1187|2204
57888|1187|4253
57889|1187|2220
57890|1187|686
57891|1187|3255
57892|1187|2743
57893|1187|1209
57894|1187|4800
57895|1187|3778
57896|1187|2242
57897|1187|1734
57898|1187|4306
57899|1187|2784
57900|1187|4325
57901|1187|1259
57902|1187|3822
57903|1187|1289
57904|1187|2842
57905|1187|3363
57906|1187|296
57907|1187|4906
57908|1187|299
57909|1187|813
57910|1187|816
57911|1187|3889
57912|1187|4914
57913|1187|1849
57914|1187|2874
57915|1187|4413
57916|1187|830
57917|1187|4927
57918|1187|1348
57919|1187|840
57920|1187|4426
57921|1187|4952
57922|1187|1888
57923|1187|4960
57924|1187|4967
57925|1187|1910
57926|1187|1412
57927|1187|4997
57928|1187|3975
57929|1187|3468
57930|1187|1423
57931|1187|4499
57932|1187|4501
57933|1187|3992
57934|1187|1434
57935|1187|2977
57936|1187|4004
57937|1187|2481
57938|1187|1981
57939|1187|3521
57940|1187|964
57941|1187|1989
57942|1187|966
57943|1187|4550
57944|1187|3534
57945|1187|974
57946|1187|3557
57947|1187|2028
57948|1187|3566
57949|1187|4597
57950|1187|1529
57951|1187|3583
57952|1188|1798
57953|1188|776
57954|1188|2580
57955|1188|2837
57956|1188|3606
57957|1188|2452
57958|1188|4775
57959|1188|2217
57960|1188|1714
57961|1188|1332
57962|1188|4535
57963|1188|315
57964|1188|4669
57965|1188|4805
57966|1188|3397
57967|1188|4936
57968|1188|3031
57969|1188|604
57970|1188|1501
57971|1188|3807
57972|1188|3941
57973|1188|2794
57974|1188|2925
57975|1188|1775
57976|1188|505
57977|1188|891
57978|1189|4353
57979|1189|1679
57980|1189|4241
57981|1189|661
57982|1189|2965
57983|1189|2327
57984|1189|4143
57985|1189|1979
57986|1189|4031
57987|1189|3776
57988|1189|1988
57989|1189|1735
57990|1189|2889
57991|1189|2001
57992|1189|3033
57993|1189|3546
57994|1189|2019
57995|1189|1514
57996|1189|3825
57997|1189|499
57998|1189|1021
57999|1189|1534
58000|1190|1536
58001|1190|3585
58002|1190|1037
58003|1190|1039
58004|1190|2577
58005|1190|3604
58006|1190|1569
58007|1190|2618
58008|1190|1089
58009|1190|3650
58010|1190|2115
58011|1190|72
58012|1190|2637
58013|1190|4193
58014|1190|4195
58015|1190|3174
58016|1190|1130
58017|1190|3181
58018|1190|111
58019|1190|1650
58020|1190|2676
58021|1190|4726
58022|1190|4217
58023|1190|1147
58024|1190|1666
58025|1190|643
58026|1190|3721
58027|1190|141
58028|1190|2707
58029|1190|4244
58030|1190|152
58031|1190|4253
58032|1190|1695
58033|1190|1701
58034|1190|2728
58035|1190|4790
58036|1190|4307
58037|1190|2260
58038|1190|2780
58039|1190|744
58040|1190|3306
58041|1190|3821
58042|1190|3314
58043|1190|4855
58044|1190|4858
58045|1190|1788
58046|1190|3328
58047|1190|3842
58048|1190|1289
58049|1190|2827
58050|1190|2836
58051|1190|792
58052|1190|1817
58053|1190|4903
58054|1190|4394
58055|1190|1836
58056|1190|820
58057|1190|4409
58058|1190|4931
58059|1190|2375
58060|1190|841
58061|1190|1356
58062|1190|4943
58063|1190|1367
58064|1190|3943
58065|1190|4457
58066|1190|1922
58067|1190|3971
58068|1190|1415
58069|1190|1930
58070|1190|1935
58071|1190|2451
58072|1190|4502
58073|1190|2972
58074|1190|924
58075|1190|412
58076|1190|2975
58077|1190|4009
58078|1190|4531
58079|1190|3508
58080|1190|1465
58081|1190|958
58082|1190|453
58083|1190|3537
58084|1190|2005
58085|1190|4566
58086|1190|4061
58087|1190|990
58088|1190|4573
58089|1190|501
58090|1191|1539
58091|1191|2574
58092|1191|4627
58093|1191|1581
58094|1191|48
58095|1191|1077
58096|1191|569
58097|1191|2622
58098|1191|4679
58099|1191|93
58100|1191|1119
58101|1191|3581
58102|1191|2664
58103|1191|3692
58104|1191|2159
58105|1191|116
58106|1191|117
58107|1191|630
58108|1191|3708
58109|1191|127
58110|1191|129
58111|1191|1665
58112|1191|4227
58113|1191|3207
58114|1191|2196
58115|1191|154
58116|1191|4257
58117|1191|3746
58118|1191|3239
58119|1191|1707
58120|1191|4270
58121|1191|687
58122|1191|177
58123|1191|3276
58124|1191|725
58125|1191|1252
58126|1191|235
58127|1191|2802
58128|1191|2300
58129|1191|764
58130|1191|4862
58131|1191|2817
58132|1191|770
58133|1191|3346
58134|1191|1822
58135|1191|3873
58136|1191|3875
58137|1191|4397
58138|1191|2359
58139|1191|1849
58140|1191|3409
58141|1191|1372
58142|1191|3934
58143|1191|2913
58144|1191|2916
58145|1191|1895
58146|1191|1394
58147|1191|4470
58148|1191|3447
58149|1191|1404
58150|1191|1406
58151|1191|2433
58152|1191|4998
58153|1191|3462
58154|1191|3979
58155|1191|2444
58156|1191|3986
58157|1191|3991
58158|1191|3480
58159|1191|1950
58160|1191|417
58161|1191|419
58162|1191|4521
58163|1191|4522
58164|1191|3500
58165|1191|1468
58166|1191|1980
58167|1191|451
58168|1191|1477
58169|1191|3533
58170|1191|2516
58171|1191|2005
58172|1191|4567
58173|1191|2015
58174|1191|2022
58175|1191|2027
58176|1191|504
58177|1191|2557
58178|1191|510
58179|1192|4484
58180|1192|4871
58181|1192|1287
58182|1192|136
58183|1192|140
58184|1192|1423
58185|1192|4368
58186|1192|399
58187|1192|2962
58188|1192|1173
58189|1192|2839
58190|1192|3224
58191|1192|2713
58192|1192|536
58193|1192|1692
58194|1192|157
58195|1192|4130
58196|1192|1830
58197|1192|2088
58198|1192|2601
58199|1192|427
58200|1192|812
58201|1192|1837
58202|1192|815
58203|1192|1328
58204|1192|561
58205|1192|2353
58206|1192|1791
58207|1192|1975
58208|1192|2487
58209|1192|4026
58210|1192|2621
58211|1192|2624
58212|1192|3269
58213|1192|2118
58214|1192|4810
58215|1192|3531
58216|1192|971
58217|1192|3150
58218|1192|847
58219|1192|4561
58220|1192|82
58221|1192|3794
58222|1192|1749
58223|1192|2519
58224|1192|1497
58225|1192|473
58226|1192|4572
58227|1192|351
58228|1192|992
58229|1192|4961
58230|1192|3039
58231|1192|4835
58232|1192|102
58233|1192|4582
58234|1192|3048
58235|1192|489
58236|1192|1896
58237|1192|4463
58238|1192|624
58239|1192|3311
58240|1192|2038
58241|1192|3832
58242|1192|3195
58243|1192|1405
58244|1192|2430
58245|1192|3327
58246|1193|4103
58247|1193|4109
58248|1193|4629
58249|1193|22
58250|1193|3102
58251|1193|3103
58252|1193|4131
58253|1193|3114
58254|1193|2104
58255|1193|71
58256|1193|2127
58257|1193|1619
58258|1193|606
58259|1193|1119
58260|1193|2144
58261|1193|1643
58262|1193|1644
58263|1193|627
58264|1193|1144
58265|1193|4228
58266|1193|4744
58267|1193|139
58268|1193|3215
58269|1193|145
58270|1193|3734
58271|1193|1692
58272|1193|699
58273|1193|1217
58274|1193|4290
58275|1193|194
58276|1193|3273
58277|1193|1231
58278|1193|2263
58279|1193|218
58280|1193|1245
58281|1193|737
58282|1193|2789
58283|1193|4331
58284|1193|1260
58285|1193|1263
58286|1193|2801
58287|1193|3314
58288|1193|2808
58289|1193|2809
58290|1193|3838
58291|1193|1280
58292|1193|769
58293|1193|3335
58294|1193|271
58295|1193|1312
58296|1193|2855
58297|1193|4904
58298|1193|1837
58299|1193|2354
58300|1193|3890
58301|1193|2357
58302|1193|4408
58303|1193|3393
58304|1193|2374
58305|1193|4423
58306|1193|1864
58307|1193|2380
58308|1193|4438
58309|1193|4956
58310|1193|3422
58311|1193|4448
58312|1193|3945
58313|1193|4969
58314|1193|3958
58315|1193|3447
58316|1193|376
58317|1193|1914
58318|1193|3452
58319|1193|3454
58320|1193|907
58321|1193|2956
58322|1193|3993
58323|1193|411
58324|1193|3489
58325|1193|952
58326|1193|4537
58327|1193|3536
58328|1193|3543
58329|1193|4571
58330|1193|4062
58331|1193|3554
58332|1193|3573
58333|1193|1527
58334|1194|520
58335|1194|2568
58336|1194|4107
58337|1194|1047
58338|1194|4138
58339|1194|4657
58340|1194|54
58341|1194|3129
58342|1194|1595
58343|1194|2627
58344|1194|4164
58345|1194|2122
58346|1194|1616
58347|1194|2130
58348|1194|2132
58349|1194|3160
58350|1194|2656
58351|1194|3683
58352|1194|1637
58353|1194|1653
58354|1194|126
58355|1194|2689
58356|1194|1671
58357|1194|1160
58358|1194|152
58359|1194|2208
58360|1194|1189
58361|1194|3237
58362|1194|2729
58363|1194|4266
58364|1194|3241
58365|1194|3254
58366|1194|702
58367|1194|2248
58368|1194|2258
58369|1194|3294
58370|1194|4319
58371|1194|4833
58372|1194|2274
58373|1194|4333
58374|1194|3324
58375|1194|1789
58376|1194|2816
58377|1194|774
58378|1194|3862
58379|1194|2838
58380|1194|794
58381|1194|2334
58382|1194|1319
58383|1194|2864
58384|1194|3379
58385|1194|1333
58386|1194|2870
58387|1194|3384
58388|1194|1849
58389|1194|319
58390|1194|3904
58391|1194|4930
58392|1194|839
58393|1194|1352
58394|1194|2376
58395|1194|1875
58396|1194|855
58397|1194|346
58398|1194|349
58399|1194|357
58400|1194|4985
58401|1194|2429
58402|1194|897
58403|1194|1922
58404|1194|3988
58405|1194|4505
58406|1194|411
58407|1194|4518
58408|1194|427
58409|1194|1964
58410|1194|2998
58411|1194|1974
58412|1194|4536
58413|1194|1485
58414|1194|1486
58415|1194|979
58416|1194|2525
58417|1194|2015
58418|1194|2536
58419|1194|490
58420|1194|2036
58421|1194|4597
58422|1195|1792
58423|1195|2176
58424|1195|261
58425|1195|5
58426|1195|2951
58427|1195|3592
58428|1195|1800
58429|1195|2186
58430|1195|4238
58431|1195|1039
58432|1195|911
58433|1195|2577
58434|1195|2705
58435|1195|4505
58436|1195|1562
58437|1195|285
58438|1195|1565
58439|1195|3103
58440|1195|4640
58441|1195|2081
58442|1195|927
58443|1195|3102
58444|1195|3998
58445|1195|2342
58446|1195|2474
58447|1195|4779
58448|1195|2298
58449|1195|3754
58450|1195|3886
58451|1195|1713
58452|1195|50
58453|1195|3377
58454|1195|1074
58455|1195|4277
58456|1195|3257
58457|1195|571
58458|1195|3644
58459|1195|2878
58460|1195|2175
58461|1195|3774
58462|1195|2497
58463|1195|4418
58464|1195|3141
58465|1195|1606
58466|1195|1862
58467|1195|328
58468|1195|2507
58469|1195|3405
58470|1195|1869
58471|1195|79
58472|1195|211
58473|1195|4948
58474|1195|4437
58475|1195|4055
58476|1195|1367
58477|1195|3550
58478|1195|3426
58479|1195|1250
58480|1195|612
58481|1195|2918
58482|1195|3303
58483|1195|2280
58484|1195|4457
58485|1195|1132
58486|1195|364
58487|1195|1134
58488|1195|2036
58489|1195|373
58490|1195|1013
58491|1195|2295
58492|1195|4602
58493|1195|1791
58494|1196|523
58495|1196|1552
58496|1196|4130
58497|1196|2094
58498|1196|51
58499|1196|53
58500|1196|2617
58501|1196|69
58502|1196|3664
58503|1196|3669
58504|1196|4184
58505|1196|4706
58506|1196|113
58507|1196|1142
58508|1196|638
58509|1196|1155
58510|1196|3724
58511|1196|667
58512|1196|3232
58513|1196|3756
58514|1196|2732
58515|1196|2736
58516|1196|3251
58517|1196|1205
58518|1196|4789
58519|1196|3283
58520|1196|218
58521|1196|3296
58522|1196|3302
58523|1196|2289
58524|1196|248
58525|1196|1792
58526|1196|769
58527|1196|2828
58528|1196|1807
58529|1196|1296
58530|1196|785
58531|1196|1299
58532|1196|3348
58533|1196|2323
58534|1196|3864
58535|1196|3353
58536|1196|289
58537|1196|2852
58538|1196|805
58539|1196|1844
58540|1196|3895
58541|1196|4412
58542|1196|3391
58543|1196|3415
58544|1196|1369
58545|1196|4444
58546|1196|352
58547|1196|2409
58548|1196|377
58549|1196|3463
58550|1196|4490
58551|1196|1937
58552|1196|3988
58553|1196|1429
58554|1196|405
58555|1196|415
58556|1196|4518
58557|1196|2985
58558|1196|942
58559|1196|4528
58560|1196|944
58561|1196|3526
58562|1196|4551
58563|1196|3528
58564|1196|1994
58565|1196|974
58566|1196|977
58567|1196|1491
58568|1196|3540
58569|1196|3541
58570|1196|3032
58571|1196|4059
58572|1196|4575
58573|1196|2535
58574|1196|4076
58575|1196|4600
58576|1197|4802
58577|1197|85
58578|1197|1677
58579|1198|2573
58580|1198|27
58581|1198|2079
58582|1198|1573
58583|1198|1591
58584|1198|4153
58585|1198|3643
58586|1198|4197
58587|1198|3694
58588|1198|627
58589|1198|4221
58590|1198|4229
58591|1198|4759
58592|1198|1688
58593|1198|2202
58594|1198|4766
58595|1198|1192
58596|1198|2221
58597|1198|4790
58598|1198|4282
58599|1198|4809
58600|1198|2766
58601|1198|206
58602|1198|2768
58603|1198|719
58604|1198|3285
58605|1198|3288
58606|1198|734
58607|1198|2278
58608|1198|745
58609|1198|1773
58610|1198|4848
58611|1198|2801
58612|1198|4336
58613|1198|3316
58614|1198|1269
58615|1198|769
58616|1198|1800
58617|1198|273
58618|1198|4890
58619|1198|282
58620|1198|3869
58621|1198|1311
58622|1198|802
58623|1198|2852
58624|1198|3880
58625|1198|808
58626|1198|306
58627|1198|2358
58628|1198|2364
58629|1198|3902
58630|1198|3907
58631|1198|2377
58632|1198|1870
58633|1198|336
58634|1198|4947
58635|1198|1369
58636|1198|2917
58637|1198|872
58638|1198|1904
58639|1198|3956
58640|1198|1924
58641|1198|4502
58642|1198|2970
58643|1198|4507
58644|1198|4512
58645|1198|4009
58646|1198|2476
58647|1198|945
58648|1198|3507
58649|1198|1469
58650|1198|3007
58651|1198|962
58652|1198|3536
58653|1198|4564
58654|1198|2524
58655|1198|4064
58656|1198|4582
58657|1198|3565
58658|1198|2542
58659|1198|4077
58660|1199|1666
58661|1199|405
58662|1199|798
58663|1199|2463
58664|1199|4769
58665|1199|1059
58666|1199|2735
58667|1199|1968
58668|1199|2357
58669|1199|3639
58670|1199|3255
58671|1199|315
58672|1199|1724
58673|1199|60
58674|1199|587
58675|1199|4301
58676|1199|3790
58677|1199|3283
58678|1199|344
58679|1199|4451
58680|1199|2154
58681|1199|3951
58682|1199|4723
58683|1199|1652
58684|1199|1654
58685|1199|1142
58686|1199|376
58687|1199|2681
58688|1199|251
58689|1200|2435
58690|1200|69
58691|1200|2088
58692|1200|1165
58693|1200|4303
58694|1200|4819
58695|1200|279
58696|1200|3065
58697|1200|1786
58698|1200|3643
58699|1201|4356
58700|1201|4491
58701|1201|1932
58702|1201|1936
58703|1201|2076
58704|1201|2092
58705|1201|943
58706|1201|560
58707|1201|563
58708|1201|1590
58709|1201|4022
58710|1201|4280
58711|1201|316
58712|1201|2757
58713|1201|4424
58714|1201|1096
58715|1201|1996
58716|1201|1999
58717|1201|1363
58718|1201|471
58719|1201|3805
58720|1201|1118
58721|1201|862
58722|1201|3554
58723|1201|2790
58724|1201|2280
58725|1201|2411
58726|1201|1646
58727|1201|3320
58728|1201|2682
58729|1201|4220
58730|1201|2813
58731|1201|4350
58732|1202|4617
58733|1202|1049
58734|1202|4121
58735|1202|2081
58736|1202|549
58737|1202|3623
58738|1202|46
58739|1202|572
58740|1202|4673
58741|1202|593
58742|1202|2131
58743|1202|4185
58744|1202|4188
58745|1202|2146
58746|1202|3191
58747|1202|120
58748|1202|3707
58749|1202|644
58750|1202|3716
58751|1202|1159
58752|1202|2699
58753|1202|655
58754|1202|3217
58755|1202|1685
58756|1202|663
58757|1202|4763
58758|1202|156
58759|1202|4768
58760|1202|2727
58761|1202|181
58762|1202|703
58763|1202|1238
58764|1202|1249
58765|1202|236
58766|1202|3316
58767|1202|1783
58768|1202|1272
58769|1202|3832
58770|1202|4857
58771|1202|4354
58772|1202|2824
58773|1202|2829
58774|1202|4890
58775|1202|4891
58776|1202|285
58777|1202|3357
58778|1202|2348
58779|1202|300
58780|1202|3895
58781|1202|2873
58782|1202|3399
58783|1202|1864
58784|1202|4425
58785|1202|1352
58786|1202|4429
58787|1202|3926
58788|1202|3420
58789|1202|3932
58790|1202|4444
58791|1202|4963
58792|1202|363
58793|1202|3438
58794|1202|3979
58795|1202|909
58796|1202|2466
58797|1202|2467
58798|1202|4518
58799|1202|4014
58800|1202|452
58801|1202|1481
58802|1202|4042
58803|1202|3020
58804|1202|2512
58805|1202|1488
58806|1202|469
58807|1202|2007
58808|1202|2008
58809|1202|2010
58810|1202|477
58811|1202|4063
58812|1202|3052
58813|1202|2545
58814|1202|1530
58815|1202|3070
58816|1203|4874
58817|1203|4883
58818|1203|1428
58819|1203|2072
58820|1203|152
58821|1203|4518
58822|1203|1320
58823|1203|944
58824|1203|305
58825|1203|4402
58826|1203|4798
58827|1203|4670
58828|1203|965
58829|1203|4807
58830|1203|841
58831|1203|2250
58832|1203|1881
58833|1203|603
58834|1203|2406
58835|1203|3431
58836|1203|4593
58837|1203|3441
58838|1203|1651
58839|1203|4340
58840|1204|896
58841|1204|2433
58842|1204|389
58843|1204|1925
58844|1204|4999
58845|1204|2319
58846|1204|2322
58847|1204|3603
58848|1204|2582
58849|1204|3864
58850|1204|4632
58851|1204|1946
58852|1204|1692
58853|1204|2333
58854|1204|3488
58855|1204|3235
58856|1204|2863
58857|1204|3761
58858|1204|4658
58859|1204|2228
58860|1204|2743
58861|1204|4665
58862|1204|2111
58863|1204|2754
58864|1204|1091
58865|1204|2886
58866|1204|1480
58867|1204|203
58868|1204|3788
58869|1204|1869
58870|1204|847
58871|1204|208
58872|1204|3663
58873|1204|4564
58874|1204|4566
58875|1204|858
58876|1204|2781
58877|1204|865
58878|1204|3173
58879|1204|998
58880|1204|3944
58881|1204|616
58882|1204|3818
58883|1204|3179
58884|1204|2796
58885|1204|1645
58886|1204|626
58887|1204|3829
58888|1204|2299
58889|1204|4348
58890|1205|2048
58891|1205|514
58892|1205|4624
58893|1205|3100
58894|1205|3619
58895|1205|4646
58896|1205|4660
58897|1205|3645
58898|1205|2116
58899|1205|2124
58900|1205|1615
58901|1205|3670
58902|1205|90
58903|1205|4701
58904|1205|3167
58905|1205|3681
58906|1205|2152
58907|1205|3693
58908|1205|3186
58909|1205|2163
58910|1205|4732
58911|1205|1672
58912|1205|4746
58913|1205|3722
58914|1205|3726
58915|1205|1684
58916|1205|4245
58917|1205|161
58918|1205|1188
58919|1205|2725
58920|1205|2226
58921|1205|690
58922|1205|4786
58923|1205|2228
58924|1205|4287
58925|1205|1218
58926|1205|4291
58927|1205|709
58928|1205|1752
58929|1205|2782
58930|1205|4838
58931|1205|751
58932|1205|3842
58933|1205|3843
58934|1205|779
58935|1205|3342
58936|1205|3856
58937|1205|789
58938|1205|1813
58939|1205|793
58940|1205|2335
58941|1205|1831
58942|1205|2863
58943|1205|4417
58944|1205|2380
58945|1205|334
58946|1205|3918
58947|1205|4448
58948|1205|363
58949|1205|366
58950|1205|4982
58951|1205|888
58952|1205|384
58953|1205|396
58954|1205|2958
58955|1205|3501
58956|1205|1969
58957|1205|4027
58958|1205|964
58959|1205|4554
